month,year,Title
mar,2015,Illustrator/ Designer
mar,2015,QA Engineer
mar,2015,Lawyer
mar,2015,LabVIEW Programmer
mar,2015,Software Developer
mar,2015,Sales Senior Specialist
mar,2015,Chief Accountant
mar,2015,Chief Financial Officer (CFO)
mar,2015,Project Manager
mar,2015,Production Manager
mar,2015,Senior JavaScript Developer
mar,2015,Senior Java Developer
mar,2015,Senior Safety Officer
mar,2015,UI/ UX Designer
mar,2015,Engineer
mar,2015,Consultants' Team Coordinator
mar,2015,IT Specialist/ Web Designer
mar,2015,Receptionist/ Administrative Assistant
mar,2015,3D Generalist
mar,2015,Digital Marketing and PR Specialist
mar,2015,Medical representative
mar,2015,Chief Accountant
mar,2015,Project Manager
mar,2015,Business Development Manager of Business Development Department
mar,2015,Sales Manager of Business Development Department
mar,2015,Sales Manager Assistant
mar,2015,Health and Safety Engineer
mar,2015,Administrative Assistant
mar,2015,Senior PHP/ Magento Developer
mar,2015,Senior Software Testing Engineer
mar,2015,Business Client Advisor
mar,2015,Senior .NET Developer
mar,2015,Talin Area Development Program Sponsorship Assistant
mar,2015,Noyemberyan Area Development Program Sponsorship Assistant
mar,2015,Intern for World Vision South Caucasus Communications Department
mar,2015,iOS Developer
mar,2015,Android Developer
mar,2015,Android Developer
mar,2015,Senior Legal Counsel
mar,2015,Intern for World Vision South Caucasus Communications Department
mar,2015,Junior Android Developer
mar,2015,Chief Accountant
mar,2015,Senior QA Engineer
mar,2015,Embedded Linux BSP Engineer
mar,2015,Medical Representative/ Key Account Manager
mar,2015,Junior Technical Writer
mar,2015,"Designer, Marketing Unit"
mar,2015,Embedded Software Engineer
mar,2015,Junior C++ Engineer
mar,2015,Import/ Export Department Operator
mar,2015,Deputy Store Manager
mar,2015,Marketing Specialist
mar,2015,Sales Assistant
apr,2015,Tchambarak Area Development Program Administrative Officer
apr,2015,Gavar Area Development Program Administrative Officer
apr,2015,Yerevan Area Development Program Child Protection and Education
apr,2015,Vardenis Area Development Program Administrative Assistant
apr,2015,Vardenis Area Development Program Administrative Officer
apr,2015,Import Manager
apr,2015,Senior QA Engineer
apr,2015,System Administrator
apr,2015,Chief Accountant
apr,2015,Sales and Distribution Manager
apr,2015,Credit Officer
apr,2015,Executive Director
apr,2015,Training and Development Mentor
apr,2015,Customer Service Representative
apr,2015,Head of Budgeting and Reporting Analysis Department
apr,2015,Billing Specialist
apr,2015,"Heating, Ventilation, and Air Conditioning Mechanic"
apr,2015,Announcements Moderator
apr,2015,Headmaster
apr,2015,English Language Tutor
apr,2015,Lawyer in Legal Department
apr,2015,Sales Assistant
apr,2015,Specialist of Problem Loans Management Group
apr,2015,Writer/ Translator/ Copy Editor
apr,2015,Customer Service Representative
apr,2015,English Language Courses
apr,2015,DevOps Software Engineer
apr,2015,Customer Care Representative
apr,2015,PR and Outreach Manager
apr,2015,1C Administrator
apr,2015,Software Developer
apr,2015,Field Officer for Turpanjian Rural Development Program (TRDP)
apr,2015,Data Entry Specialist
apr,2015,.NET Developer
apr,2015,Web Developer
apr,2015,Power Systems Mechanic
apr,2015,Deputy Chief Accountant
apr,2015,Marketing Specialist
apr,2015,Software Technical Writer
apr,2015,.NET Developer
apr,2015,Web Developer
apr,2015,Receptionist/ Administrative Assistant
apr,2015,Training and Professional Development Manager
apr,2015,PHP Developer
apr,2015,Branch Representative
apr,2015,Sales and Business Development Associate
apr,2015,Digital Production Associate
apr,2015,Senior Ruby on Rails Developer
apr,2015,Junior Sales Assistant
apr,2015,English Language Specialist
apr,2015,Junior QA Engineer/ Intern
apr,2015,Masis Branch Manager
apr,2015,Revenue Assurance Senior Engineer
apr,2015,Internal Control and Audit Unit Manager
apr,2015,Marketing Specialist
apr,2015,Senior Software Developer
apr,2015,Designer
apr,2015,IT Reporting System Administration Senior Specialist
apr,2015,Junior Software Developer
apr,2015,Event Manager
apr,2015,Mechanical Engineer
apr,2015,Senior Software Developer
apr,2015,Corporate Secretary / HR Assistant
apr,2015,Engineer
apr,2015,Supervisor
apr,2015,Sales Engineer
apr,2015,Gyumri Branch Manager
apr,2015,Head of Visual Merchandising
apr,2015,Project Manager
apr,2015,Software Developer
apr,2015,Device Portfolio and Merchandising Coordinator
apr,2015,Designer/ Photographer
apr,2015,Consultant
apr,2015,Director
apr,2015,Senior Software Developer
apr,2015,Software Developer
apr,2015,Office Manager
apr,2015,International Relations and Logistics Specialist
apr,2015,Technical Expert/ Monitoring Specialist
apr,2015,.NET Developer
apr,2015,Business Diagnostics for Consulting
apr,2015,Senior PHP LAMP Developer
apr,2015,Medical Representative
apr,2015,UI/ UX Developer
apr,2015,"Relationship Manager, Large Enterprise Finance Unit"
apr,2015,Executive Director
apr,2015,Senior IT Support Manager
apr,2015,"Financial, Planning and Analysis Manager"
apr,2015,Treasury and Financing Manager
apr,2015,Call Center and Adminsitrative Operator
apr,2015,Risk Management Specialist
apr,2015,Software Engineer
apr,2015,Software Engineer
apr,2015,"R&D Staff Software Engineer, Design to Silicon Division"
apr,2015,Intern/ Contractor
apr,2015,Technical Marketing Intern/ Contractor
apr,2015,QA Intern/ Contractor
apr,2015,Senior QA Engineer
apr,2015,Announcements Moderator
apr,2015,QC and Safety Engineer
apr,2015,Junior-Expert for the Programme Private Sector Development South
apr,2015,National Consultant Agronomist/ Agricultural Machinery Expert
apr,2015,Technical Support Engineer
apr,2015,Senior DevOps Engineer
apr,2015,International Sales/ Account Manager
apr,2015,National Consultant for  Technical Issues of Aquaculture
apr,2015,Electronics Engineer
apr,2015,Angular JS Developer
apr,2015,"Junior Java, Grails/ Groovie Developer"
apr,2015,Translator
apr,2015,Senior QA Engineer
apr,2015,Chief Accountant
apr,2015,Accounting Assistant
apr,2015,Advocacy Advisor
apr,2015,Lawyer
apr,2015,Receptionist/ Administrative Assistant
apr,2015,Pre-Service Training Community and Youth Development (CYD)
apr,2015,Senior Software Developer
apr,2015,"Teller,  Zvartnots Branch"
apr,2015,C++ Software Developer
apr,2015,Internal Auditor
apr,2015,Senior Java Developer
apr,2015,C++ Engineer
apr,2015,Accountant
apr,2015,International Sales Manager
apr,2015,Senior C++ Software Developer
apr,2015,Mid-level PHP Developer
apr,2015,Category Manager
apr,2015,Project Manager in Electrical and Networking Field
apr,2015,Senior Android Developer
apr,2015,"Senior Program Coordinator, Extension Program"
apr,2015,Technical Support Specialist
apr,2015,Software Developer
apr,2015,Senior Ruby on Rails Developer
apr,2015,Head of Sales Department
apr,2015,General Manager of Store Chain
apr,2015,Administrative Assistant
apr,2015,"Senior Specialist, Collections Division, Retail Directorate"
apr,2015,Team Lead/ Senior Java Software Developer
apr,2015,Internal Audit Member
apr,2015,Econometric Analyst
apr,2015,Internal Auditor
apr,2015,Data Warehouse Specialist
may,2015,Senior Java Developer
may,2015,QA Engineer
may,2015,Test Engineer
may,2015,Test Analyst
may,2015,Java Developer
may,2015,HR Assistant
may,2015,Chief Programmer
may,2015,"Financier, Financial Reporting Unit"
may,2015,Administrative Assistant
may,2015,Building Systems Engineer
may,2015,Project Assistant
may,2015,National  Expert on Agricultural Extension
may,2015,Accountant
may,2015,National Disaster Risk Reduction and Management Expert
may,2015,Senior Front-end Developer
may,2015,SOX Compliance Unit Manager
may,2015,Accountant
may,2015,Office Manager
may,2015,Senior PHP Developer
may,2015,PHP Developer
may,2015,Junior Java Developer
may,2015,Java Developer
may,2015,Team Leader
may,2015,Freight Forwarding Coordinator
may,2015,Intern at the Audit Department
may,2015,Receptionist/ Administrative Assistant
may,2015,Water Rehabilitation (WatHab) and Construction Technician
may,2015,Sales Mangaer
may,2015,Sales Manager
may,2015,Administrative Assistant/ Receptionist
may,2015,General Manager
may,2015,Junior Java Software Developer
may,2015,Senior Android Developer
may,2015,Senior Backend Developer
may,2015,Construction Project Manager
may,2015,Senior Java Software Developer
may,2015,System/ DB Administrator
may,2015,Contact Center Intern
may,2015,Accounting Assistant
may,2015,Outsourcing Accountant
may,2015,Administrative Assistant
may,2015,Partnership and Communication Manager
may,2015,iOS Developer
may,2015,Software QA Engineer
may,2015,Android Developer
may,2015,Receptionist
may,2015,Driver/ Administrative Assistant
may,2015,.Net Developer
may,2015,Head of Advertising Department
may,2015,Accountant
may,2015,"Senior/ Chief Lawyer, Contracts Division"
may,2015,Android Developer
may,2015,Project Coordinator
may,2015,Technical Expert/ Monitoring Specialist
may,2015,HR Manager
may,2015,Senior PHP Developer
may,2015,Flash Developer
may,2015,Junior PHP Developer
may,2015,Senior Frontend Developer
may,2015,Senior Programmer
may,2015,Engineer
may,2015,Graphic Designer
may,2015,"Sales Coordinator in SME Accounts, B2B Sales Unit"
may,2015,Senior PHP Developer
may,2015,Content Manager/ Tender Specialist
may,2015,Gavar Branch Manager
may,2015,Windows Phone Developer
may,2015,Java Developer
may,2015,Project Acquisition Specialist
may,2015,"Consultant, Infrastructure and  Assets Maintenance Plan  for"
may,2015,Junior Software Backend Developer
may,2015,Workshop Daily Services Supervisor
may,2015,Senior Safety Officer
may,2015,Parts Planner
may,2015,Marketing Specialist
may,2015,System Administrator
may,2015,"Developer, Engineering Services and Operations Team"
may,2015,Senior Software Engineer
may,2015,IT Specialist
may,2015,"Field Offices Director, Turpanjian Rural Development Program"
may,2015,Executive Assistant
may,2015,System Administrator
may,2015,Senior C Software Developer
may,2015,"Consultant for ""Markets for Meghri"" Project"
may,2015,Merchandiser
may,2015,Account/ Sales Manager
may,2015,Accountant
may,2015,IT Operations Intern
may,2015,Audit Assistant
may,2015,Administrative Assistant
may,2015,Quality Assurance Auditor
may,2015,Value Chain Consultant
may,2015,Registration Coordinator in Gyumri
may,2015,Learning Coach
may,2015,Programme Policy Officer
may,2015,Programme Policy Officer
may,2015,Syunik Marz Development Manager
may,2015,Senior JavaScript and PHP Programmer
may,2015,Sales Development Specialist
may,2015,Project Manager
may,2015,"Visual Communication Specialist, Communications Unit"
may,2015,"Fundraising Assistant, Communications Unit"
may,2015,"Communications Specialist, Communications Unit"
may,2015,Customer Service Specialist
may,2015,Procurement Department Specialist
may,2015,Chief Accountant
may,2015,Consultant for Development of Contents for Visibility and
may,2015,iOS Developer
may,2015,HR Specialist
may,2015,Regional Master's Programme in Human Rights and Democratisation
may,2015,"Graduate Trainee, Public Affairs and Communications Department"
may,2015,Researcher
may,2015,Legal Researcher
may,2015,Social Media Marketing Specialist
may,2015,Financial Reports and Analysis Department Senior Specialist
may,2015,"Leading Specialist, Marketing Department"
may,2015,"Senior Economist, Strategy and Methodology Department"
may,2015,"General Education Specialist of the Subcomponent ""Supporting"
may,2015,Head of Sub-Component 1.1 Promoting School Readiness and Equal
may,2015,Procurement Specialist
may,2015,Office Manager
may,2015,ICT Specialist
may,2015,Competitive Innovation Fund (CIF) Grant Specialist
may,2015,"High School Specialist/ Engineer of the Subcomponent ""Enrichment"
may,2015,"Head of the Subcomponent 1.2 ""Enrichment of the Upper Secondary"
may,2015,External Systems Communication Engineer
may,2015,Senior Accountant
may,2015,Financial Analyst
may,2015,Sales Consultant
may,2015,Designer
may,2015,Grant Scheme Manager
may,2015,Finance and Administration Officer
may,2015,English Language Courses
may,2015,Support Engineer
may,2015,Local Project Director
may,2015,Recruitment and University Partnership Specialist
may,2015,Support Engineer
may,2015,Embedded Linux BSP Engineer
may,2015,Application Support Specialist
may,2015,Senior QA Engineer
may,2015,Senior Auditor
may,2015,Vanadzor Deputy Manager
may,2015,Administrative Officer
may,2015,Junior Finance Specialist
may,2015,Pre-Sales Engineer
may,2015,Teaching English as a Foreign Language (TEFL) Technical
may,2015,Senior Specialist on Economic Security
may,2015,Deputy  Head of Regional Safety and Security Division (Central
may,2015,Credit Risk Manager
may,2015,Leading Specialist on Economic Security
may,2015,Archaeologist
may,2015,Learning Coach in Gyumri
may,2015,Accountant
may,2015,"Fraud Transactions Monitoring Specialist, Cards Issuance and"
may,2015,Sanoshops Manager/ Office Manager
may,2015,Store Manager
may,2015,Procurement
may,2015,General
may,2015,.NET Windows Mobile Developer
may,2015,Senior Software Engineer (MTS-4)
may,2015,MBA
may,2015,.NET Windows Mobile Developer
may,2015,Commercial Representative
may,2015,Event Coordinator
may,2015,Administrative Assistant
may,2015,IT Specialist/ Consultant
may,2015,Senior Developer
may,2015,Interviewer/ Consultant
jun,2015,Technical Manager
jun,2015,Web Developer
jun,2015,Junior Developer in Gyumri
jun,2015,Medical Representative
jun,2015,Summer Intern
jun,2015,Lawyer
jun,2015,Java/ ATG Developer
jun,2015,Marketing Assistant
jun,2015,National Programme Officer (NPO)/ Programme Assistant
jun,2015,Internal Auditor
jun,2015,System Administrator
jun,2015,Assistant to CRE (Corporate Real Estate) Manager
jun,2015,Security and Fraud Officer
jun,2015,Web Developer
jun,2015,Chief Accountant
jun,2015,Administrative Assistant
jun,2015,Apprentice (Intern) Web Developer
jun,2015,Assistant to General Manager
jun,2015,Junior Lawyer
jun,2015,Sales Consultant
jun,2015,Inspection Reform Expert
jun,2015,VLSI/ FPGA Manager
jun,2015,Cook
jun,2015,Software Development Team Manager
jun,2015,Senior Java Developer
jun,2015,Chief Accountant Assistant
jun,2015,Senior Legal Consultant/ Partner
jun,2015,3D Generalist
jun,2015,Senior Java Engineer
jun,2015,C++ Engineer
jun,2015,Junior Technical Writer
jun,2015,Senior .Net Engineer
jun,2015,Planning Engineer
jun,2015,Regional Responsible
jun,2015,Back Office Operator
jun,2015,Deputy Executive Director
jun,2015,Senior .NET Developer
jun,2015,Director
jun,2015,Software Backend Developer
jun,2015,Communication Specialist
jun,2015,Software QA Engineer
jun,2015,Accounting and Tax Assistant
jun,2015,Sales Coordinator
jun,2015,Head of Sales Department
jun,2015,Route Settlement Operator
jun,2015,Regional Legal Counsel
jun,2015,Technical Specialist in Gyumri
jun,2015,Sales Manager/ Agent
jun,2015,Housekeeper for Ambassador's Residence
jun,2015,English Language Courses
jun,2015,Accountant/ Cashier
jun,2015,Embedded Software Engineer
jun,2015,Embedded Linux BSP Engineer
jun,2015,Newswriter
jun,2015,SMM Manager
jun,2015,Educational Web Content Developer/ Workshop Leader
jun,2015,SQA Engineer/ Intern
jun,2015,SAS Programmer
jun,2015,SAS Programmer
jun,2015,Senior SW Engineer
jun,2015,Educational Game Content Developer/ Workshop Leader
jun,2015,Senior SW Engineer
jun,2015,Executive Assistant to CEO
jun,2015,PHP Developer
jun,2015,Sales Manager
jun,2015,"Senior Java
Engineer (Announcement Cancelled"
jun,2015,Sales Department Manager
jun,2015,Accountant
jun,2015,Translator/ Interpreter
jun,2015,ATM Technician
jun,2015,"Software Engineer, Design to Silicon Division"
jun,2015,"Senior Software Engineer, Deep Submicron Department"
jun,2015,QA Intern/ Contractor
jun,2015,Software Project Manager
jun,2015,Head of Internal Monitoring Unit
jun,2015,"Responsible for Ensuring Compliance, in Compliance Department"
jun,2015,Mid-Level Full Stack Developer
jun,2015,Procurement Manager
jun,2015,Contractor/ Intern
jun,2015,.NET Software Developer
jun,2015,Senior JS Developer
jun,2015,Procurement and Contracts Monitoring Senior Specialist
jun,2015,International Business Development Manager
jun,2015,Software Engineer
jun,2015,iOS Developer
jun,2015,Deputy Chief Supply Chain/ Maintenance Officer
jun,2015,IT Manager
jun,2015,Software Development Manager
jun,2015,Interconnection Business Development Manager
jun,2015,Mobile iOS Developer
jun,2015,Lori Marz Development Manager
jun,2015,Product Manager
jun,2015,Sales and Import Manager for Kitchen Equipment
jun,2015,Marketing Manager
jun,2015,Coordinator for Education Concept Implementation
jun,2015,Software Developer
jun,2015,Consultant on Advocacy and Communication
jun,2015,Lawyer
jun,2015,National Consultant on Statistics
jun,2015,Internal Auditor
jun,2015,Head of Internal Audit Department
jun,2015,Mobile Visual UI/ UX Designer
jun,2015,Boutique Manager
jun,2015,Accountant
jun,2015,Public Relations Manager
jun,2015,Cube/ 1C Analyst
jun,2015,"Leading Specialist, Legal Department"
jun,2015,Logistic and Inventory Control Specialist
jun,2015,English Language Specialist
jun,2015,Chief Accountant
jun,2015,Project Acquisition Specialist
jun,2015,Accounting/ Finance Intern
jun,2015,Java Software Developer
jun,2015,Software Backend Developer
jun,2015,"Leading Specialist, Financial Markets Operations Department"
jun,2015,Sales Engineer for Lighting Solutions
jun,2015,Frontend Developer
jun,2015,Sales Director
jun,2015,Software Developer
jun,2015,iOS Developer
jun,2015,Senior iOS Developer
jun,2015,Corporate Lawer
jun,2015,Back Office Manager
jun,2015,Communications Officer
jun,2015,Tax Manager
jun,2015,Logistics Manager
jun,2015,Mid-Level iOS Developer
jun,2015,Senior Android Developer
jun,2015,"Challenges and Opportunities for Armenia in the Context of
Regional and Global Economic Shocks


EVENT TYPE:  Open Lesson"
jun,2015,Financial Manager
jun,2015,Mid-Level Android Developer
jun,2015,Junior iOS Developer
jun,2015,Medical Representative
jun,2015,Mobile Application Developer
jun,2015,Export Area Manager
jun,2015,Office Manager
jun,2015,Financial Analyst
jun,2015,"Head of Marketing Research, Analytics and Planning Division"
jun,2015,Secretary/ Referent
jun,2015,ASP.NET Software Developer
jun,2015,Sales Director
jun,2015,"Manager, Tumo Stepanakert"
jun,2015,Sales and Customer Service Manager
jun,2015,Head of Medium Business Clients Division
jun,2015,Head of Small Business Clients Division
jun,2015,Sales Engineer
jun,2015,Cards Services Agent
jun,2015,Senior OpenGl ES Developer
jun,2015,Senior Java Developer
jun,2015,Bakery Technologist
jun,2015,"Senior Technical Marketing Engineer, Design to Silicon Division"
jun,2015,Proposal Writing Consultant
jun,2015,Fitter/ Auto Mechanic
jun,2015,Stock Keeper
jun,2015,Customer Service Specialist
jun,2015,Rockstar iOS Developer
jun,2015,Information Specialist
jun,2015,Senior PHP Developer
jun,2015,Web/ Graphic Designer
jun,2015,Research Director
jun,2015,Content Developer/ Journalist
jun,2015,"Chief
Accountant (Deadline is extended"
jun,2015,Incoming Tour Manager
jun,2015,Welding Engineer
jun,2015,Preseller
jun,2015,Financial Manager
jun,2015,Lawyer
jun,2015,Sales and Marketing Specialist
jun,2015,Chief Engineer
jun,2015,Executive Director
jun,2015,Chief Accountant
jun,2015,Procurement Manager
jun,2015,Medical Representative
jun,2015,Sales Manager
jun,2015,"Manager,
Tumo Stepanakert (The Application Deadline has been extended. The
Job Description has been modified)"
jun,2015,"Sales Coordinator in SME Accounts, B2B Sales Unit"
jun,2015,Construction Project Manager
jun,2015,"Head of Information Security Unit, Operational Risk Management
Department"
jun,2015,Data Manager
jun,2015,Research Consultant
jun,2015,.NET Windows Mobile Developer
jul,2015,"Local Consultant for Strengthening Integrity and Combating
Corruption in Higher Education in Armenia Project"
jul,2015,Head of Consulting and Payment Department
jul,2015,Driver/ Logistician
jul,2015,"Senior Agronomist for the ""Markets for Meghri"" Project"
jul,2015,System Administrator - Leading Specialist
jul,2015,AS Bank Administrator - Leading Specialist
jul,2015,Site Engineer
jul,2015,Roaming and Database Administrator
jul,2015,PR Manager/ Press Contact Coordinator
jul,2015,Financial Controller
jul,2015,Laboratory Technician
jul,2015,Cashier
jul,2015,Brand Sales Manager
jul,2015,Administrative and Customer Services Assistant
jul,2015,IT Specialist
jul,2015,.Net Developer
jul,2015,Android Developer
jul,2015,Watchmaker
jul,2015,Sisian ADP Sponsorship Assistant
jul,2015,District Manager
jul,2015,Syunik Marz Development Manager
jul,2015,Import Officer
jul,2015,System Administrator
jul,2015,Project Manager
jul,2015,Senior Java Developer
jul,2015,Senior C++ Developer
jul,2015,Project Officer/ Monitor
jul,2015,Regional Manager
jul,2015,Regional Manager
jul,2015,Marketing Manager
jul,2015,Web Developer
jul,2015,.NET Developer
jul,2015,Infrastructure Project Coordinator/ Civil Engineer
jul,2015,.NET Developer
jul,2015,Support Specialist
jul,2015,Social Specialist
jul,2015,Follow-Up/ Appraisal Engineer
jul,2015,.NET Developer
jul,2015,National Consultant
jul,2015,Senior Business Analyst
jul,2015,Administrative Assistant
jul,2015,"Leading Specialist, Legal Department"
jul,2015,"IT Security Responsible, General Security Unit"
jul,2015,Project Development Assistant
jul,2015,C++ Engineer
jul,2015,Senior Quality Assurance Analyst
jul,2015,C++ Engineer
jul,2015,Parts and Service Sales Representative/ PSSR
jul,2015,"South Caucasus Design Monitoring and Evaluation Grant Acquisition
(GA) Officer"
jul,2015,Internal Auditor
jul,2015,Internal Program Responsible
jul,2015,South Caucasus Design Monitoring and Evaluation (DME) Officer
jul,2015,"Junior Java, Grails/ Groovie Developer"
jul,2015,Procurement Specialist
jul,2015,C++ Software Developer
jul,2015,Event Sales Manager
jul,2015,User Interface Developer
jul,2015,Build Editor
jul,2015,Ruby Developer
jul,2015,Export Manager
jul,2015,"Vice-President, Mergers and Acquisitions Unit, Investment Banking
Department"
jul,2015,Accounting Assistant
jul,2015,"Software Engineer, Design to Silicon Division"
jul,2015,"Senior Software Engineer, Deep Submicron Department"
jul,2015,HR Manager
jul,2015,Administrative Assistant/ Translator
jul,2015,Web Developer
jul,2015,SQL Data Analyst
jul,2015,Designer
jul,2015,QA Intern/ Contractor
jul,2015,Operator/ Cashier
jul,2015,Contractor/ Intern
jul,2015,Medical Representative
jul,2015,Assistant to the CEO
jul,2015,Software Development and Testing Senior Specialist
jul,2015,Sales Manager
jul,2015,Marketing Specialist
jul,2015,Technical Specialist of Printing Equipment
jul,2015,Graphics Designer
jul,2015,Translator
jul,2015,"Chief
Accountant (The deadline has been extended."
jul,2015,"Manager,
Tumo Stepanakert (The deadline has been reduced"
jul,2015,"Young Specialist, Monetary Policy Department, CBA Dilijan
Training-Research Center"
jul,2015,Summer K-Classes
jul,2015,QA Engineer
jul,2015,JavaScript Developer/ Professional
jul,2015,.NET Developer
jul,2015,Senior Node.js Developer
jul,2015,Web Developer
jul,2015,Financial Manager
jul,2015,"Senior Agronomist for the ""Markets for Meghri"" Project"
jul,2015,Radio Engineer
jul,2015,"Head of
Customer Service and Sales Unit (The position title has been
amended. Changes have been made in the Job Description, Required
Qualifications, Application Procedures and Application Deadline"
jul,2015,Program Manager for Data Initiative (PMDI)
jul,2015,Hotel Booking Agent
jul,2015,Software Development Team Manager
jul,2015,Responsible for Ensuring Compliance
jul,2015,Accountant
jul,2015,Senior Software Engineer (MTS-4)
jul,2015,Database Administrator
jul,2015,Marketing Specialist/ Toshiba Brand Manager
jul,2015,Senior QA Engineer
jul,2015,Senior Backend Engineer
jul,2015,Information Security Responsible
jul,2015,GIS Specialist
jul,2015,Deputy Director
jul,2015,Project Assistant
jul,2015,Interpreter
jul,2015,Senior Java Developer
jul,2015,NOC Technician
jul,2015,Finance and Procurement Officer
jul,2015,Accountant
jul,2015,Java Developer
jul,2015,Frontend Developer (ASP.NET MVC)
jul,2015,C#/ .NET Backend Developer
jul,2015,Accountant
jul,2015,Loan Specialist
jul,2015,Web Developer
jul,2015,Export Manager
jul,2015,Health and Safety Manager
jul,2015,Junior iOS Developer
jul,2015,Operations Specialist of Shares
jul,2015,Senior Software Architect
jul,2015,Billing Platforms Senior Specialist
jul,2015,Android Developer
jul,2015,Accountant
jul,2015,Marketing Manager
jul,2015,Merchandiser
jul,2015,Persian Language Tutor
jul,2015,Software Technical Writer
jul,2015,Merchandiser
jul,2015,Web Developer
jul,2015,General Manager
jul,2015,Financial Manager
jul,2015,QA Engineer
jul,2015,IT Specialist/ Web Designer
jul,2015,Production Operator
jul,2015,Mechanic
jul,2015,Online Marketing and SEO Specialist
jul,2015,Expert in Macroeconomics
jul,2015,Quality Control Supervisor
jul,2015,Expert in International Law
jul,2015,Expert in Economics Statistics
jul,2015,Expert in International Trade
jul,2015,Expert in Economics
jul,2015,Network Administrator
jul,2015,System Administrator
jul,2015,Core Network Engineer
jul,2015,Economist
jul,2015,Vardenis ADP Administrative Assistant
jul,2015,HR Specialist
jul,2015,Administrative Assistant
jul,2015,Android Developer
jul,2015,Database Administrator
jul,2015,Operating Day Application Administrator
jul,2015,"Jeweller-valuer, Retail Banking Department"
jul,2015,"Teller, Hrazdan Branch"
jul,2015,Small and Medium Enterprise Sector Expert
jul,2015,Java Developer
jul,2015,Internet Technical Support Consultant
jul,2015,Trainer on Human Rights
jul,2015,Java Developer
jul,2015,Chief Accountant
jul,2015,Senior Software Backend Developer
jul,2015,Sales Consultant
jul,2015,Head of Artsakh Project
jul,2015,Associate Product Manager
jul,2015,QA Engineer
jul,2015,Chief Operating Officer
jul,2015,Media Executive
jul,2015,Communications and Outreach Manager
jul,2015,Marketing and PR Specialist
jul,2015,Finance Analyst
jul,2015,Sales and Marketing Manager
jul,2015,Senior ActionScript (Flash/ Flex)  Developer
jul,2015,Sales and Marketing Manager
jul,2015,Electrical Engineer's Student
jul,2015,Production Manager
jul,2015,Financial Manager
jul,2015,Preseller
jul,2015,Chief Cook
jul,2015,Commercial Director of Syunik Animal Market
jul,2015,Designer
aug,2015,English Language Courses
aug,2015,"Media
Executive (In the Application Procedures, the email address has
been changed"
aug,2015,Project Coordinator
aug,2015,Marketing Expert on Mobile Telephony Corporate Segment
aug,2015,Project Liaison Assistant
aug,2015,Chemist/ Microbiologist
aug,2015,Senior System Engineer
aug,2015,Desk Researcher
aug,2015,Server Specialist
aug,2015,HR Manager
aug,2015,Credit Manager in Stepanavan Representation
aug,2015,B2B Sales Manager
aug,2015,Client Side Web Developer
aug,2015,Senior UI/ UX Designer
aug,2015,Credit Manager in Vardenis Representation
aug,2015,Internal Auditor
aug,2015,Credit Manager in Yeghegnadzor Representation
aug,2015,"Physical Security, Health and Safety Specialist"
aug,2015,Client Service Department Assistant
aug,2015,"National Expert for Media, Public Relations and Outreach"
aug,2015,Ticketing Manager
aug,2015,Salesperson/ Cashier
aug,2015,Key Account Manager
aug,2015,Senior Auditor
aug,2015,Creative Manager
aug,2015,Document Flow and Archive Specialist
aug,2015,Senior Software Engineer
aug,2015,Legal Adviser
aug,2015,B2B Operations and Support Specialist
aug,2015,Procurement Specialist
aug,2015,Expert in Performing Financial Due Diligence of Loan Portfolios
aug,2015,Fixed Mobile Convergent Services Senior Manager
aug,2015,Marketing Manager
aug,2015,Receptionist
aug,2015,Tuberculosis Program Coordinator
aug,2015,HIV/ AIDS Program Coordinator
aug,2015,Quality Assurance Analyst
aug,2015,Junior Data Analysis and Reporting Engineer
aug,2015,Business Intelligence and Reporting Engineer
aug,2015,Head of SME Lending Department
aug,2015,Gavar Branch Manager
aug,2015,Moderator
aug,2015,Senior PHP Developer
aug,2015,Administrative Assistant
aug,2015,Web Engineer
aug,2015,Public Relations Director
aug,2015,Brand Manager
aug,2015,Eurasia Knowledge Manager
aug,2015,Senior Front End/ UI Developer
aug,2015,Senior Credit Officer
aug,2015,Oncologist/ Research Safety Manager
aug,2015,Branch Representative
aug,2015,Product Manager
aug,2015,Procurement Specialist
aug,2015,Software QA Engineer
aug,2015,QA Engineer
aug,2015,Translator
aug,2015,.NET Developer
aug,2015,Field Operations Manager
aug,2015,QA Engineer
aug,2015,PHP Developer/ Intern
aug,2015,Hostess
aug,2015,Senior .NET Developer
aug,2015,Lawyer/ Administrative Law Specialist
aug,2015,Intern/ System Administrator
aug,2015,Team Leader
aug,2015,Legal Director
aug,2015,C Software Developer
aug,2015,IT Officer for SMART Initiative
aug,2015,Digital Marketing Specialist
aug,2015,Database/ System Administrator
aug,2015,Corporate Lawyer
aug,2015,Photo Editor
aug,2015,Goris Branch Manager
aug,2015,Sales Consultant/ Cashier
aug,2015,Technical Chinese Reader
aug,2015,Junior Software Engineer
aug,2015,Director's Assistant in Creative Part
aug,2015,Compliance Maintenance and Assessment Department Specialist
aug,2015,Accounting Assistant
aug,2015,General Manager
aug,2015,Office Assistant
aug,2015,"Agriculture Development Specialist for ""Markets for Meghri""
Project"
aug,2015,System Administrator/ VoIP Developer
aug,2015,Marketing Manager
aug,2015,Tax and Regulatory Reporting Manager
aug,2015,Tax and Regulatory Reporting Manager
aug,2015,Graphic Designer
aug,2015,Assistant in Finance Department
aug,2015,Junior C/ C++ Developer
